INPUT_TABLE,,,,,,
Variable ID,,,,,,
1,,,,,,
,,,,,,
GCAM_ID,GCAM_region_name,GCAM_AEZ,GCAM_crop,final_above,final_below,Year
5,Australia_NZ,7,Rice,1,1,2020
6,Former Soviet Union,7,Rice,1,1,2020
7,China,7,Rice,1,1,2020
8,Middle East,7,Rice,1,1,2020
9,Africa,7,Rice,1,1,2020
10,Latin America,7,Rice,1,1,2020
11,Southeast Asia,7,Rice,1,1,2020
14,India,7,Rice,1,1,2020
1,USA,8,Rice,1,1,2020
2,Canada,8,Rice,1,1,2020
3,Western Europe,8,Rice,1,1,2020
5,Australia_NZ,8,Rice,1,1,2020
6,Former Soviet Union,8,Rice,1,1,2020
7,China,8,Rice,1,1,2020
8,Middle East,8,Rice,1,1,2020
9,Africa,8,Rice,1,1,2020
10,Latin America,8,Rice,1,1,2020
11,Southeast Asia,8,Rice,1,1,2020
12,Eastern Europe,8,Rice,1,1,2020
14,India,8,Rice,1,1,2020
1,USA,9,Rice,1,1,2020
2,Canada,9,Rice,1,1,2020
3,Western Europe,9,Rice,1,1,2020
4,Japan,9,Rice,1,1,2020
5,Australia_NZ,9,Rice,1,1,2020
6,Former Soviet Union,9,Rice,1,1,2020
7,China,9,Rice,1,1,2020
8,Middle East,9,Rice,1,1,2020
9,Africa,9,Rice,1,1,2020
10,Latin America,9,Rice,1,1,2020
11,Southeast Asia,9,Rice,1,1,2020
12,Eastern Europe,9,Rice,1,1,2020
14,India,9,Rice,1,1,2020
1,USA,10,Rice,1,1,2020
2,Canada,10,Rice,1,1,2020
3,Western Europe,10,Rice,1,1,2020
4,Japan,10,Rice,1,1,2020
5,Australia_NZ,10,Rice,1,1,2020
6,Former Soviet Union,10,Rice,1,1,2020
7,China,10,Rice,1,1,2020
8,Middle East,10,Rice,1,1,2020
9,Africa,10,Rice,1,1,2020
10,Latin America,10,Rice,1,1,2020
11,Southeast Asia,10,Rice,1,1,2020
12,Eastern Europe,10,Rice,1,1,2020
13,Korea,10,Rice,1,1,2020
14,India,10,Rice,1,1,2020
1,USA,11,Rice,1,1,2020
2,Canada,11,Rice,1,1,2020
3,Western Europe,11,Rice,1,1,2020
4,Japan,11,Rice,1,1,2020
5,Australia_NZ,11,Rice,1,1,2020
6,Former Soviet Union,11,Rice,1,1,2020
7,China,11,Rice,1,1,2020
9,Africa,11,Rice,1,1,2020
10,Latin America,11,Rice,1,1,2020
11,Southeast Asia,11,Rice,1,1,2020
12,Eastern Europe,11,Rice,1,1,2020
13,Korea,11,Rice,1,1,2020
14,India,11,Rice,1,1,2020
1,USA,12,Rice,1,1,2020
3,Western Europe,12,Rice,1,1,2020
4,Japan,12,Rice,1,1,2020
5,Australia_NZ,12,Rice,1,1,2020
6,Former Soviet Union,12,Rice,1,1,2020
7,China,12,Rice,1,1,2020
9,Africa,12,Rice,1,1,2020
10,Latin America,12,Rice,1,1,2020
11,Southeast Asia,12,Rice,1,1,2020
12,Eastern Europe,12,Rice,1,1,2020
14,India,12,Rice,1,1,2020
1,USA,13,Rice,1,1,2020
2,Canada,13,Rice,1,1,2020
3,Western Europe,13,Rice,1,1,2020
6,Former Soviet Union,13,Rice,1,1,2020
7,China,13,Rice,1,1,2020
10,Latin America,13,Rice,1,1,2020
11,Southeast Asia,13,Rice,1,1,2020
14,India,13,Rice,1,1,2020
1,USA,14,Rice,1,1,2020
2,Canada,14,Rice,1,1,2020
3,Western Europe,14,Rice,1,1,2020
6,Former Soviet Union,14,Rice,1,1,2020
7,China,14,Rice,1,1,2020
10,Latin America,14,Rice,1,1,2020
11,Southeast Asia,14,Rice,1,1,2020
14,India,14,Rice,1,1,2020
1,USA,15,Rice,1,1,2020
2,Canada,15,Rice,1,1,2020
3,Western Europe,15,Rice,1,1,2020
4,Japan,15,Rice,1,1,2020
5,Australia_NZ,15,Rice,1,1,2020
6,Former Soviet Union,15,Rice,1,1,2020
7,China,15,Rice,1,1,2020
10,Latin America,15,Rice,1,1,2020
11,Southeast Asia,15,Rice,1,1,2020
12,Eastern Europe,15,Rice,1,1,2020
14,India,15,Rice,1,1,2020
1,USA,16,Rice,1,1,2020
2,Canada,16,Rice,1,1,2020
3,Western Europe,16,Rice,1,1,2020
5,Australia_NZ,16,Rice,1,1,2020
6,Former Soviet Union,16,Rice,1,1,2020
7,China,16,Rice,1,1,2020
10,Latin America,16,Rice,1,1,2020
11,Southeast Asia,16,Rice,1,1,2020
12,Eastern Europe,16,Rice,1,1,2020
14,India,16,Rice,1,1,2020
5,Australia_NZ,17,Rice,1,1,2020
7,China,17,Rice,1,1,2020
10,Latin America,17,Rice,1,1,2020
10,Latin America,18,Rice,1,1,2020
5,Australia_NZ,1,RockIceDesert,1,1,2020
8,Middle East,1,RockIceDesert,1,1,2020
9,Africa,1,RockIceDesert,1,1,2020
10,Latin America,1,RockIceDesert,1,1,2020
11,Southeast Asia,1,RockIceDesert,1,1,2020
14,India,1,RockIceDesert,1,1,2020
5,Australia_NZ,2,RockIceDesert,1,1,2020
8,Middle East,2,RockIceDesert,1,1,2020
9,Africa,2,RockIceDesert,1,1,2020
10,Latin America,2,RockIceDesert,1,1,2020
14,India,2,RockIceDesert,1,1,2020
5,Australia_NZ,3,RockIceDesert,1,1,2020
8,Middle East,3,RockIceDesert,1,1,2020
9,Africa,3,RockIceDesert,1,1,2020
10,Latin America,3,RockIceDesert,1,1,2020
11,Southeast Asia,3,RockIceDesert,1,1,2020
14,India,3,RockIceDesert,1,1,2020
3,Western Europe,4,RockIceDesert,1,1,2020
5,Australia_NZ,4,RockIceDesert,1,1,2020
7,China,4,RockIceDesert,1,1,2020
9,Africa,4,RockIceDesert,1,1,2020
10,Latin America,4,RockIceDesert,1,1,2020
11,Southeast Asia,4,RockIceDesert,1,1,2020
14,India,4,RockIceDesert,1,1,2020
5,Australia_NZ,5,RockIceDesert,1,1,2020
7,China,5,RockIceDesert,1,1,2020
9,Africa,5,RockIceDesert,1,1,2020
10,Latin America,5,RockIceDesert,1,1,2020
11,Southeast Asia,5,RockIceDesert,1,1,2020
14,India,5,RockIceDesert,1,1,2020
5,Australia_NZ,6,RockIceDesert,1,1,2020
7,China,6,RockIceDesert,1,1,2020
9,Africa,6,RockIceDesert,1,1,2020
10,Latin America,6,RockIceDesert,1,1,2020
11,Southeast Asia,6,RockIceDesert,1,1,2020
14,India,6,RockIceDesert,1,1,2020
1,USA,7,RockIceDesert,1,1,2020
2,Canada,7,RockIceDesert,1,1,2020
3,Western Europe,7,RockIceDesert,1,1,2020
5,Australia_NZ,7,RockIceDesert,1,1,2020
6,Former Soviet Union,7,RockIceDesert,1,1,2020
7,China,7,RockIceDesert,1,1,2020
8,Middle East,7,RockIceDesert,1,1,2020
9,Africa,7,RockIceDesert,1,1,2020
10,Latin America,7,RockIceDesert,1,1,2020
11,Southeast Asia,7,RockIceDesert,1,1,2020
14,India,7,RockIceDesert,1,1,2020
1,USA,8,RockIceDesert,1,1,2020
2,Canada,8,RockIceDesert,1,1,2020
3,Western Europe,8,RockIceDesert,1,1,2020
5,Australia_NZ,8,RockIceDesert,1,1,2020
6,Former Soviet Union,8,RockIceDesert,1,1,2020
7,China,8,RockIceDesert,1,1,2020
8,Middle East,8,RockIceDesert,1,1,2020
9,Africa,8,RockIceDesert,1,1,2020
10,Latin America,8,RockIceDesert,1,1,2020
11,Southeast Asia,8,RockIceDesert,1,1,2020
12,Eastern Europe,8,RockIceDesert,1,1,2020
14,India,8,RockIceDesert,1,1,2020
1,USA,9,RockIceDesert,1,1,2020
2,Canada,9,RockIceDesert,1,1,2020
3,Western Europe,9,RockIceDesert,1,1,2020
4,Japan,9,RockIceDesert,1,1,2020
5,Australia_NZ,9,RockIceDesert,1,1,2020
6,Former Soviet Union,9,RockIceDesert,1,1,2020
7,China,9,RockIceDesert,1,1,2020
8,Middle East,9,RockIceDesert,1,1,2020
9,Africa,9,RockIceDesert,1,1,2020
10,Latin America,9,RockIceDesert,1,1,2020
11,Southeast Asia,9,RockIceDesert,1,1,2020
12,Eastern Europe,9,RockIceDesert,1,1,2020
14,India,9,RockIceDesert,1,1,2020
1,USA,10,RockIceDesert,1,1,2020
2,Canada,10,RockIceDesert,1,1,2020
3,Western Europe,10,RockIceDesert,1,1,2020
4,Japan,10,RockIceDesert,1,1,2020
5,Australia_NZ,10,RockIceDesert,1,1,2020
6,Former Soviet Union,10,RockIceDesert,1,1,2020
7,China,10,RockIceDesert,1,1,2020
8,Middle East,10,RockIceDesert,1,1,2020
9,Africa,10,RockIceDesert,1,1,2020
10,Latin America,10,RockIceDesert,1,1,2020
11,Southeast Asia,10,RockIceDesert,1,1,2020
12,Eastern Europe,10,RockIceDesert,1,1,2020
13,Korea,10,RockIceDesert,1,1,2020
14,India,10,RockIceDesert,1,1,2020
1,USA,11,RockIceDesert,1,1,2020
2,Canada,11,RockIceDesert,1,1,2020
3,Western Europe,11,RockIceDesert,1,1,2020
5,Australia_NZ,11,RockIceDesert,1,1,2020
6,Former Soviet Union,11,RockIceDesert,1,1,2020
7,China,11,RockIceDesert,1,1,2020
9,Africa,11,RockIceDesert,1,1,2020
10,Latin America,11,RockIceDesert,1,1,2020
11,Southeast Asia,11,RockIceDesert,1,1,2020
12,Eastern Europe,11,RockIceDesert,1,1,2020
13,Korea,11,RockIceDesert,1,1,2020
14,India,11,RockIceDesert,1,1,2020
1,USA,12,RockIceDesert,1,1,2020
3,Western Europe,12,RockIceDesert,1,1,2020
5,Australia_NZ,12,RockIceDesert,1,1,2020
6,Former Soviet Union,12,RockIceDesert,1,1,2020
7,China,12,RockIceDesert,1,1,2020
9,Africa,12,RockIceDesert,1,1,2020
10,Latin America,12,RockIceDesert,1,1,2020
11,Southeast Asia,12,RockIceDesert,1,1,2020
12,Eastern Europe,12,RockIceDesert,1,1,2020
14,India,12,RockIceDesert,1,1,2020
1,USA,13,RockIceDesert,1,1,2020
2,Canada,13,RockIceDesert,1,1,2020
3,Western Europe,13,RockIceDesert,1,1,2020
6,Former Soviet Union,13,RockIceDesert,1,1,2020
7,China,13,RockIceDesert,1,1,2020
10,Latin America,13,RockIceDesert,1,1,2020
11,Southeast Asia,13,RockIceDesert,1,1,2020
14,India,13,RockIceDesert,1,1,2020
1,USA,14,RockIceDesert,1,1,2020
2,Canada,14,RockIceDesert,1,1,2020
3,Western Europe,14,RockIceDesert,1,1,2020
6,Former Soviet Union,14,RockIceDesert,1,1,2020
7,China,14,RockIceDesert,1,1,2020
10,Latin America,14,RockIceDesert,1,1,2020
11,Southeast Asia,14,RockIceDesert,1,1,2020
14,India,14,RockIceDesert,1,1,2020
1,USA,15,RockIceDesert,1,1,2020
2,Canada,15,RockIceDesert,1,1,2020
3,Western Europe,15,RockIceDesert,1,1,2020
4,Japan,15,RockIceDesert,1,1,2020
5,Australia_NZ,15,RockIceDesert,1,1,2020
6,Former Soviet Union,15,RockIceDesert,1,1,2020
7,China,15,RockIceDesert,1,1,2020
10,Latin America,15,RockIceDesert,1,1,2020
11,Southeast Asia,15,RockIceDesert,1,1,2020
12,Eastern Europe,15,RockIceDesert,1,1,2020
14,India,15,RockIceDesert,1,1,2020
1,USA,16,RockIceDesert,1,1,2020
2,Canada,16,RockIceDesert,1,1,2020
3,Western Europe,16,RockIceDesert,1,1,2020
5,Australia_NZ,16,RockIceDesert,1,1,2020
6,Former Soviet Union,16,RockIceDesert,1,1,2020
7,China,16,RockIceDesert,1,1,2020
10,Latin America,16,RockIceDesert,1,1,2020
11,Southeast Asia,16,RockIceDesert,1,1,2020
12,Eastern Europe,16,RockIceDesert,1,1,2020
14,India,16,RockIceDesert,1,1,2020
5,Australia_NZ,17,RockIceDesert,1,1,2020
7,China,17,RockIceDesert,1,1,2020
10,Latin America,17,RockIceDesert,1,1,2020
10,Latin America,18,RockIceDesert,1,1,2020
5,Australia_NZ,1,Root_Tuber,1,1,2020
8,Middle East,1,Root_Tuber,1,1,2020
9,Africa,1,Root_Tuber,1,1,2020
10,Latin America,1,Root_Tuber,1,1,2020
11,Southeast Asia,1,Root_Tuber,1,1,2020
14,India,1,Root_Tuber,1,1,2020
5,Australia_NZ,2,Root_Tuber,1,1,2020
8,Middle East,2,Root_Tuber,1,1,2020
9,Africa,2,Root_Tuber,1,1,2020
10,Latin America,2,Root_Tuber,1,1,2020
14,India,2,Root_Tuber,1,1,2020
5,Australia_NZ,3,Root_Tuber,1,1,2020
8,Middle East,3,Root_Tuber,1,1,2020
9,Africa,3,Root_Tuber,1,1,2020
10,Latin America,3,Root_Tuber,1,1,2020
11,Southeast Asia,3,Root_Tuber,1,1,2020
14,India,3,Root_Tuber,1,1,2020
3,Western Europe,4,Root_Tuber,1,1,2020
5,Australia_NZ,4,Root_Tuber,1,1,2020
7,China,4,Root_Tuber,1,1,2020
9,Africa,4,Root_Tuber,1,1,2020
10,Latin America,4,Root_Tuber,1,1,2020
11,Southeast Asia,4,Root_Tuber,1,1,2020
14,India,4,Root_Tuber,1,1,2020
5,Australia_NZ,5,Root_Tuber,1,1,2020
7,China,5,Root_Tuber,1,1,2020
9,Africa,5,Root_Tuber,1,1,2020
10,Latin America,5,Root_Tuber,1,1,2020
11,Southeast Asia,5,Root_Tuber,1,1,2020
14,India,5,Root_Tuber,1,1,2020
5,Australia_NZ,6,Root_Tuber,1,1,2020
7,China,6,Root_Tuber,1,1,2020
9,Africa,6,Root_Tuber,1,1,2020
10,Latin America,6,Root_Tuber,1,1,2020
11,Southeast Asia,6,Root_Tuber,1,1,2020
14,India,6,Root_Tuber,1,1,2020
1,USA,7,Root_Tuber,1,1,2020
2,Canada,7,Root_Tuber,1,1,2020
3,Western Europe,7,Root_Tuber,1,1,2020
5,Australia_NZ,7,Root_Tuber,1,1,2020
6,Former Soviet Union,7,Root_Tuber,1,1,2020
7,China,7,Root_Tuber,1,1,2020
8,Middle East,7,Root_Tuber,1,1,2020
9,Africa,7,Root_Tuber,1,1,2020
10,Latin America,7,Root_Tuber,1,1,2020
11,Southeast Asia,7,Root_Tuber,1,1,2020
14,India,7,Root_Tuber,1,1,2020
1,USA,8,Root_Tuber,1,1,2020
2,Canada,8,Root_Tuber,1,1,2020
3,Western Europe,8,Root_Tuber,1,1,2020
5,Australia_NZ,8,Root_Tuber,1,1,2020
6,Former Soviet Union,8,Root_Tuber,1,1,2020
7,China,8,Root_Tuber,1,1,2020
8,Middle East,8,Root_Tuber,1,1,2020
9,Africa,8,Root_Tuber,1,1,2020
10,Latin America,8,Root_Tuber,1,1,2020
11,Southeast Asia,8,Root_Tuber,1,1,2020
12,Eastern Europe,8,Root_Tuber,1,1,2020
14,India,8,Root_Tuber,1,1,2020
1,USA,9,Root_Tuber,1,1,2020
2,Canada,9,Root_Tuber,1,1,2020
3,Western Europe,9,Root_Tuber,1,1,2020
4,Japan,9,Root_Tuber,1,1,2020
5,Australia_NZ,9,Root_Tuber,1,1,2020
6,Former Soviet Union,9,Root_Tuber,1,1,2020
7,China,9,Root_Tuber,1,1,2020
8,Middle East,9,Root_Tuber,1,1,2020
9,Africa,9,Root_Tuber,1,1,2020
10,Latin America,9,Root_Tuber,1,1,2020
11,Southeast Asia,9,Root_Tuber,1,1,2020
12,Eastern Europe,9,Root_Tuber,1,1,2020
14,India,9,Root_Tuber,1,1,2020
1,USA,10,Root_Tuber,1,1,2020
2,Canada,10,Root_Tuber,1,1,2020
3,Western Europe,10,Root_Tuber,1,1,2020
4,Japan,10,Root_Tuber,1,1,2020
5,Australia_NZ,10,Root_Tuber,1,1,2020
6,Former Soviet Union,10,Root_Tuber,1,1,2020
7,China,10,Root_Tuber,1,1,2020
8,Middle East,10,Root_Tuber,1,1,2020
9,Africa,10,Root_Tuber,1,1,2020
10,Latin America,10,Root_Tuber,1,1,2020
11,Southeast Asia,10,Root_Tuber,1,1,2020
12,Eastern Europe,10,Root_Tuber,1,1,2020
13,Korea,10,Root_Tuber,1,1,2020
14,India,10,Root_Tuber,1,1,2020
1,USA,11,Root_Tuber,1,1,2020
2,Canada,11,Root_Tuber,1,1,2020
3,Western Europe,11,Root_Tuber,1,1,2020
4,Japan,11,Root_Tuber,1,1,2020
5,Australia_NZ,11,Root_Tuber,1,1,2020
6,Former Soviet Union,11,Root_Tuber,1,1,2020
7,China,11,Root_Tuber,1,1,2020
9,Africa,11,Root_Tuber,1,1,2020
10,Latin America,11,Root_Tuber,1,1,2020
11,Southeast Asia,11,Root_Tuber,1,1,2020
12,Eastern Europe,11,Root_Tuber,1,1,2020
13,Korea,11,Root_Tuber,1,1,2020
14,India,11,Root_Tuber,1,1,2020
1,USA,12,Root_Tuber,1,1,2020
3,Western Europe,12,Root_Tuber,1,1,2020
4,Japan,12,Root_Tuber,1,1,2020
5,Australia_NZ,12,Root_Tuber,1,1,2020
6,Former Soviet Union,12,Root_Tuber,1,1,2020
7,China,12,Root_Tuber,1,1,2020
9,Africa,12,Root_Tuber,1,1,2020
10,Latin America,12,Root_Tuber,1,1,2020
11,Southeast Asia,12,Root_Tuber,1,1,2020
12,Eastern Europe,12,Root_Tuber,1,1,2020
14,India,12,Root_Tuber,1,1,2020
1,USA,13,Root_Tuber,1,1,2020
2,Canada,13,Root_Tuber,1,1,2020
3,Western Europe,13,Root_Tuber,1,1,2020
6,Former Soviet Union,13,Root_Tuber,1,1,2020
7,China,13,Root_Tuber,1,1,2020
10,Latin America,13,Root_Tuber,1,1,2020
11,Southeast Asia,13,Root_Tuber,1,1,2020
14,India,13,Root_Tuber,1,1,2020
1,USA,14,Root_Tuber,1,1,2020
2,Canada,14,Root_Tuber,1,1,2020
3,Western Europe,14,Root_Tuber,1,1,2020
6,Former Soviet Union,14,Root_Tuber,1,1,2020
7,China,14,Root_Tuber,1,1,2020
10,Latin America,14,Root_Tuber,1,1,2020
11,Southeast Asia,14,Root_Tuber,1,1,2020
14,India,14,Root_Tuber,1,1,2020
1,USA,15,Root_Tuber,1,1,2020
2,Canada,15,Root_Tuber,1,1,2020
3,Western Europe,15,Root_Tuber,1,1,2020
4,Japan,15,Root_Tuber,1,1,2020
5,Australia_NZ,15,Root_Tuber,1,1,2020
6,Former Soviet Union,15,Root_Tuber,1,1,2020
7,China,15,Root_Tuber,1,1,2020
10,Latin America,15,Root_Tuber,1,1,2020
11,Southeast Asia,15,Root_Tuber,1,1,2020
12,Eastern Europe,15,Root_Tuber,1,1,2020
14,India,15,Root_Tuber,1,1,2020
1,USA,16,Root_Tuber,1,1,2020
2,Canada,16,Root_Tuber,1,1,2020
3,Western Europe,16,Root_Tuber,1,1,2020
5,Australia_NZ,16,Root_Tuber,1,1,2020
6,Former Soviet Union,16,Root_Tuber,1,1,2020
7,China,16,Root_Tuber,1,1,2020
10,Latin America,16,Root_Tuber,1,1,2020
11,Southeast Asia,16,Root_Tuber,1,1,2020
12,Eastern Europe,16,Root_Tuber,1,1,2020
14,India,16,Root_Tuber,1,1,2020
5,Australia_NZ,17,Root_Tuber,1,1,2020
7,China,17,Root_Tuber,1,1,2020
10,Latin America,17,Root_Tuber,1,1,2020
10,Latin America,18,Root_Tuber,1,1,2020
5,Australia_NZ,1,Shrubland,1,1,2020
8,Middle East,1,Shrubland,1,1,2020
9,Africa,1,Shrubland,1,1,2020
10,Latin America,1,Shrubland,1,1,2020
11,Southeast Asia,1,Shrubland,1,1,2020
14,India,1,Shrubland,1,1,2020
5,Australia_NZ,2,Shrubland,1,1,2020
8,Middle East,2,Shrubland,1,1,2020
9,Africa,2,Shrubland,1,1,2020
10,Latin America,2,Shrubland,1,1,2020
14,India,2,Shrubland,1,1,2020
8,Middle East,3,Shrubland,1,1,2020
9,Africa,3,Shrubland,1,1,2020
10,Latin America,3,Shrubland,1,1,2020
11,Southeast Asia,3,Shrubland,1,1,2020
14,India,3,Shrubland,1,1,2020
3,Western Europe,4,Shrubland,1,1,2020
5,Australia_NZ,4,Shrubland,1,1,2020
9,Africa,4,Shrubland,1,1,2020
10,Latin America,4,Shrubland,1,1,2020
11,Southeast Asia,4,Shrubland,1,1,2020
14,India,4,Shrubland,1,1,2020
9,Africa,5,Shrubland,1,1,2020
10,Latin America,5,Shrubland,1,1,2020
11,Southeast Asia,5,Shrubland,1,1,2020
14,India,5,Shrubland,1,1,2020
5,Australia_NZ,6,Shrubland,1,1,2020
7,China,6,Shrubland,1,1,2020
9,Africa,6,Shrubland,1,1,2020
10,Latin America,6,Shrubland,1,1,2020
11,Southeast Asia,6,Shrubland,1,1,2020
14,India,6,Shrubland,1,1,2020
1,USA,7,Shrubland,1,1,2020
2,Canada,7,Shrubland,1,1,2020
3,Western Europe,7,Shrubland,1,1,2020
5,Australia_NZ,7,Shrubland,1,1,2020
6,Former Soviet Union,7,Shrubland,1,1,2020
7,China,7,Shrubland,1,1,2020
8,Middle East,7,Shrubland,1,1,2020
9,Africa,7,Shrubland,1,1,2020
10,Latin America,7,Shrubland,1,1,2020
11,Southeast Asia,7,Shrubland,1,1,2020
14,India,7,Shrubland,1,1,2020
1,USA,8,Shrubland,1,1,2020
2,Canada,8,Shrubland,1,1,2020
3,Western Europe,8,Shrubland,1,1,2020
5,Australia_NZ,8,Shrubland,1,1,2020
6,Former Soviet Union,8,Shrubland,1,1,2020
7,China,8,Shrubland,1,1,2020
8,Middle East,8,Shrubland,1,1,2020
9,Africa,8,Shrubland,1,1,2020
10,Latin America,8,Shrubland,1,1,2020
11,Southeast Asia,8,Shrubland,1,1,2020
12,Eastern Europe,8,Shrubland,1,1,2020
14,India,8,Shrubland,1,1,2020
1,USA,9,Shrubland,1,1,2020
2,Canada,9,Shrubland,1,1,2020
3,Western Europe,9,Shrubland,1,1,2020
5,Australia_NZ,9,Shrubland,1,1,2020
6,Former Soviet Union,9,Shrubland,1,1,2020
7,China,9,Shrubland,1,1,2020
8,Middle East,9,Shrubland,1,1,2020
9,Africa,9,Shrubland,1,1,2020
10,Latin America,9,Shrubland,1,1,2020
11,Southeast Asia,9,Shrubland,1,1,2020
12,Eastern Europe,9,Shrubland,1,1,2020
14,India,9,Shrubland,1,1,2020
1,USA,10,Shrubland,1,1,2020
2,Canada,10,Shrubland,1,1,2020
3,Western Europe,10,Shrubland,1,1,2020
4,Japan,10,Shrubland,1,1,2020
5,Australia_NZ,10,Shrubland,1,1,2020
6,Former Soviet Union,10,Shrubland,1,1,2020
7,China,10,Shrubland,1,1,2020
8,Middle East,10,Shrubland,1,1,2020
9,Africa,10,Shrubland,1,1,2020
10,Latin America,10,Shrubland,1,1,2020
11,Southeast Asia,10,Shrubland,1,1,2020
12,Eastern Europe,10,Shrubland,1,1,2020
13,Korea,10,Shrubland,1,1,2020
14,India,10,Shrubland,1,1,2020
1,USA,11,Shrubland,1,1,2020
2,Canada,11,Shrubland,1,1,2020
3,Western Europe,11,Shrubland,1,1,2020
4,Japan,11,Shrubland,1,1,2020
5,Australia_NZ,11,Shrubland,1,1,2020
6,Former Soviet Union,11,Shrubland,1,1,2020
7,China,11,Shrubland,1,1,2020
9,Africa,11,Shrubland,1,1,2020
10,Latin America,11,Shrubland,1,1,2020
11,Southeast Asia,11,Shrubland,1,1,2020
12,Eastern Europe,11,Shrubland,1,1,2020
13,Korea,11,Shrubland,1,1,2020
14,India,11,Shrubland,1,1,2020
1,USA,12,Shrubland,1,1,2020
3,Western Europe,12,Shrubland,1,1,2020
4,Japan,12,Shrubland,1,1,2020
5,Australia_NZ,12,Shrubland,1,1,2020
6,Former Soviet Union,12,Shrubland,1,1,2020
7,China,12,Shrubland,1,1,2020
9,Africa,12,Shrubland,1,1,2020
10,Latin America,12,Shrubland,1,1,2020
11,Southeast Asia,12,Shrubland,1,1,2020
12,Eastern Europe,12,Shrubland,1,1,2020
14,India,12,Shrubland,1,1,2020
1,USA,13,Shrubland,1,1,2020
2,Canada,13,Shrubland,1,1,2020
3,Western Europe,13,Shrubland,1,1,2020
6,Former Soviet Union,13,Shrubland,1,1,2020
7,China,13,Shrubland,1,1,2020
10,Latin America,13,Shrubland,1,1,2020
11,Southeast Asia,13,Shrubland,1,1,2020
14,India,13,Shrubland,1,1,2020
1,USA,14,Shrubland,1,1,2020
2,Canada,14,Shrubland,1,1,2020
3,Western Europe,14,Shrubland,1,1,2020
6,Former Soviet Union,14,Shrubland,1,1,2020
7,China,14,Shrubland,1,1,2020
10,Latin America,14,Shrubland,1,1,2020
11,Southeast Asia,14,Shrubland,1,1,2020
14,India,14,Shrubland,1,1,2020
1,USA,15,Shrubland,1,1,2020
2,Canada,15,Shrubland,1,1,2020
3,Western Europe,15,Shrubland,1,1,2020
4,Japan,15,Shrubland,1,1,2020
5,Australia_NZ,15,Shrubland,1,1,2020
6,Former Soviet Union,15,Shrubland,1,1,2020
7,China,15,Shrubland,1,1,2020
10,Latin America,15,Shrubland,1,1,2020
11,Southeast Asia,15,Shrubland,1,1,2020
12,Eastern Europe,15,Shrubland,1,1,2020
14,India,15,Shrubland,1,1,2020
1,USA,16,Shrubland,1,1,2020
2,Canada,16,Shrubland,1,1,2020
3,Western Europe,16,Shrubland,1,1,2020
5,Australia_NZ,16,Shrubland,1,1,2020
6,Former Soviet Union,16,Shrubland,1,1,2020
7,China,16,Shrubland,1,1,2020
10,Latin America,16,Shrubland,1,1,2020
11,Southeast Asia,16,Shrubland,1,1,2020
12,Eastern Europe,16,Shrubland,1,1,2020
14,India,16,Shrubland,1,1,2020
5,Australia_NZ,17,Shrubland,1,1,2020
7,China,17,Shrubland,1,1,2020
10,Latin America,17,Shrubland,1,1,2020
10,Latin America,18,Shrubland,1,1,2020
5,Australia_NZ,1,SugarCrop,1,1,2020
8,Middle East,1,SugarCrop,1,1,2020
9,Africa,1,SugarCrop,1,1,2020
10,Latin America,1,SugarCrop,1,1,2020
11,Southeast Asia,1,SugarCrop,1,1,2020
14,India,1,SugarCrop,1,1,2020
5,Australia_NZ,2,SugarCrop,1,1,2020
8,Middle East,2,SugarCrop,1,1,2020
9,Africa,2,SugarCrop,1,1,2020
10,Latin America,2,SugarCrop,1,1,2020
14,India,2,SugarCrop,1,1,2020
5,Australia_NZ,3,SugarCrop,1,1,2020
8,Middle East,3,SugarCrop,1,1,2020
9,Africa,3,SugarCrop,1,1,2020
10,Latin America,3,SugarCrop,1,1,2020
11,Southeast Asia,3,SugarCrop,1,1,2020
14,India,3,SugarCrop,1,1,2020
3,Western Europe,4,SugarCrop,1,1,2020
5,Australia_NZ,4,SugarCrop,1,1,2020
7,China,4,SugarCrop,1,1,2020
9,Africa,4,SugarCrop,1,1,2020
10,Latin America,4,SugarCrop,1,1,2020
11,Southeast Asia,4,SugarCrop,1,1,2020
14,India,4,SugarCrop,1,1,2020
5,Australia_NZ,5,SugarCrop,1,1,2020
7,China,5,SugarCrop,1,1,2020
9,Africa,5,SugarCrop,1,1,2020
10,Latin America,5,SugarCrop,1,1,2020
11,Southeast Asia,5,SugarCrop,1,1,2020
14,India,5,SugarCrop,1,1,2020
5,Australia_NZ,6,SugarCrop,1,1,2020
7,China,6,SugarCrop,1,1,2020
9,Africa,6,SugarCrop,1,1,2020
10,Latin America,6,SugarCrop,1,1,2020
11,Southeast Asia,6,SugarCrop,1,1,2020
14,India,6,SugarCrop,1,1,2020
1,USA,7,SugarCrop,1,1,2020
2,Canada,7,SugarCrop,1,1,2020
3,Western Europe,7,SugarCrop,1,1,2020
5,Australia_NZ,7,SugarCrop,1,1,2020
6,Former Soviet Union,7,SugarCrop,1,1,2020
7,China,7,SugarCrop,1,1,2020
8,Middle East,7,SugarCrop,1,1,2020
9,Africa,7,SugarCrop,1,1,2020
10,Latin America,7,SugarCrop,1,1,2020
11,Southeast Asia,7,SugarCrop,1,1,2020
14,India,7,SugarCrop,1,1,2020
1,USA,8,SugarCrop,1,1,2020
2,Canada,8,SugarCrop,1,1,2020
3,Western Europe,8,SugarCrop,1,1,2020
